language,model_type,model_subtype,model_name,unit_of_analysis,run_uuid,runName,exp_id,train_recall_macro_std,train_recall_micro_mean,test_accuracy_mean,train_precision_micro_std,test_f1_macro_mean,test_recall_macro_std,test_recall_micro_std,test_recall_macro_mean,test_accuracy_std,test_f1_micro_mean,train_f1_micro_std,train_accuracy_std,train_f1_macro_mean,test_precision_macro_std,train_recall_micro_std,test_precision_micro_mean,test_precision_micro_std,train_f1_micro_mean,train_accuracy_mean,train_precision_macro_mean,test_recall_micro_mean,test_f1_macro_std,train_precision_macro_std,test_precision_macro_mean,train_recall_macro_mean,test_f1_micro_std,train_f1_macro_std,train_precision_micro_mean,min_df,multilabel_type,base_estimator_name,min_var,n_features,tfidf,corr_threshold,analysis_level,spacy_model_used,max_df,vectorizer_max_features,is_count_vectorizer,n_gram_range_start,n_gram_range_end
po,NaiveBayes,No Upsampling,ComplementNaiveBayes,title_and_10_sentences,61c2a1e1389e4bbcbcf62be0fb8ad735,bemused-yak-436,826959072001505237,0.0130481448012886,0.9646919054567648,0.026232361764379,0.0064377121607108,0.5561167107332232,0.017595609496458,0.0171422099998311,0.6321970226530014,0.0156668852121799,0.6195197534800322,0.0066852688783773,0.0292752455219202,0.9456486594653848,0.0268366101752384,0.0088717347788256,0.6007556339236592,0.0325196643351805,0.9537888216811726,0.6496432924742758,0.9263812880651412,0.6638231333016303,0.0109341136709818,0.0095717396752423,0.5180722930092717,0.9696016909248704,0.0119855333599186,0.0078242797113891,0.9458680127448332,0.025,independent,ComplementNB(),0.0,919,True,1.0,model_wide,pl_core_news_sm,0.55,10000,False,1,3
po,NaiveBayes,No Upsampling,ComplementNaiveBayes,title_and_5_sentences,f72db1201137421f9fb678386eb8432a,casual-fly-770,729492779653948972,0.0175938331876555,0.9881472478359276,0.0210090984284532,0.0023335539282544,0.5049035491987514,0.0595832734748004,0.0317898481786371,0.5870131044412514,0.0148681049916435,0.5704266131722177,0.0067840472273599,0.0495606665953681,0.9853220240589484,0.0074933154129679,0.0126393166835921,0.5526613322195697,0.0118511380421285,0.9891263675472493,0.9070622911036756,0.9863773699699072,0.6177295455856332,0.0158122612524156,0.0057248415678698,0.4688459849354106,0.9852741355138224,0.009138023889543,0.0086703654927205,0.9906528985008576,0.01,independent,ComplementNB(),0.0,1860,True,1.0,model_wide,pl_core_news_sm,0.675,10000,False,1,3
po,NaiveBayes,No Upsampling,ComplementNaiveBayes,title_and_first_paragraph,04afbb75a8074f159af371fb35b18550,adorable-sponge-177,757772842937595192,0.0040811539269661,0.9932968387875772,0.0157278125501524,0.0035297291992534,0.5165092550290313,0.0241562905107536,0.020634458486447,0.6452255525033236,0.0131815177007742,0.5637700116941814,0.0041670992946325,0.0377831520311827,0.9848741583845094,0.0139997272804467,0.0047825729883211,0.5294958461933014,0.0193036173187918,0.9888092651272112,0.9092846612989444,0.976211519372604,0.6414160371433861,0.0129922536261372,0.0031879922473677,0.4585891966933874,0.994319226959329,0.0155695228927128,0.0036085366064919,0.9847764648770806,0.003,independent,ComplementNB(),0.0,1293,True,1.0,model_wide,pl_core_news_sm,0.625,10000,False,1,3
po,NaiveBayes,No Upsampling,ComplementNaiveBayes,title_and_first_sentence_each_paragraph,e948e2784310487cb2dee8dc96e4eb64,smiling-bird-241,591925379671773459,0.0055092330277554,0.9610391411073828,0.0315136476426799,0.0171880237884828,0.5771564270127245,0.006246776088162,0.0096928735032524,0.6493933645370706,0.0223021574874653,0.634547205642058,0.0136842734736092,0.0668579604164132,0.9156539902829276,0.0269090168335949,0.0083676293262088,0.607892172827368,0.0379917254321498,0.9307099003207848,0.5287377529183059,0.8737216858799068,0.6834392723303796,0.0129723487389334,0.0242850301591185,0.5355648891080217,0.9722427030859068,0.016051188185108,0.0174085695802433,0.909128874116806,0.0284950190021144,independent,ComplementNB(),0.0,547,True,1.0,model_wide,pl_core_news_sm,0.7605615487494621,548,False,1,3
po,NaiveBayes,No Upsampling,NaiveBayes,raw_text,7e7e1ddd7a884af2b86e18526f752593,bedecked-cow-567,832724064051777014,0.0008853583536053,0.9906540745183506,0.0468402404849203,0.0023601552445807,0.5784383916759904,0.006247890776581,0.0084423453398588,0.6304216507951653,0.0141604035587513,0.6412954910992871,0.0009797757920171,0.0092826358647896,0.9850991662605986,0.0369366699465542,0.0012605889135234,0.6073530951203852,0.0472103261072401,0.9882882017833116,0.8918834934216733,0.9781887616350377,0.6937573837645714,0.0221735768535664,0.005505946279801,0.5443076107512681,0.9930463727976284,0.0228213564011054,0.0028416271428813,0.9864951814407666,0.017,independent,MultinomialNB(),0.0,4081,True,0.99,model_wide,pl_core_news_sm,0.82,10000,False,1,3
po,NaiveBayes,No Upsampling,NaiveBayes,title,267303cc56de44d591854e8d6de19a3b,flawless-loon-158,463397876180030224,0.0089651607325853,0.9843415686627788,0.0,0.0197892596527099,0.4530353436522216,0.0081547449570909,0.0149301574760458,0.6295392685036147,0.0,0.4987498328524891,0.0159006621146648,0.1293007066112253,0.9511200863349472,0.019487722374342,0.009750244766066,0.4811060243966946,0.0237919879216923,0.96603320461712,0.7616223579874926,0.9227039994772044,0.5989296995027139,0.0172412785042167,0.0295144999611687,0.4028221141789281,0.9868497629733248,0.018820462109631,0.0213231904787661,0.9517065472781484,0.003,independent,MultinomialNB(),0.0,361,True,1.0,model_wide,pl_core_news_sm,0.625,10000,False,1,3
po,NaiveBayes,No Upsampling,NaiveBayes,title_and_10_sentences,2ded6db31cbc46b9a4e4b0c871347ffc,rare-gnat-525,826959072001505237,0.0087987722808841,0.9703312837102568,0.0418651161068108,0.0068682028739987,0.5566383057981708,0.0181776640635445,0.01331170411959,0.6270920972943165,0.0204712102181619,0.6166288329603287,0.0085403371119646,0.0451176614794602,0.9474777958728798,0.0284069172059267,0.0102922953262917,0.5993082567042908,0.0352420823841869,0.9560695390299044,0.6650884416403552,0.9231788189610012,0.6575801943888835,0.0102228657396327,0.0070166538530416,0.5210937940253172,0.9770621326969288,0.0119903870225978,0.0079906238774819,0.945093989542194,0.025,independent,MultinomialNB(),0.0,919,True,1.0,model_wide,pl_core_news_sm,0.55,10000,False,1,3
po,NaiveBayes,No Upsampling,NaiveBayes,title_and_5_sentences,3998af444a274ad3aeac985c6671f333,grandiose-hen-849,729492779653948972,0.0054014600192782,0.9932992313495804,0.0210090984284532,0.0023051386156569,0.511210070516963,0.0378120786130132,0.0173794611283924,0.6049707986207502,0.0148681049916435,0.5752692383207308,0.0029684463671498,0.027767172440547,0.9899688374715464,0.005268971540542,0.005690264750873,0.5525518132905688,0.0100737371993907,0.99182484437083,0.9225661670726678,0.9864576000181234,0.6303430221231604,0.0064809289104512,0.0057485940365972,0.4681255961919393,0.9940719096292504,0.0019239911984274,0.0027661289372654,0.9907074015748948,0.01,independent,MultinomialNB(),0.0,1860,True,1.0,model_wide,pl_core_news_sm,0.675,10000,False,1,3
po,NaiveBayes,No Upsampling,NaiveBayes,title_and_first_paragraph,83b1deae87ec4668a2612d8efd3665d9,illustrious-deer-941,757772842937595192,0.004970041154986,0.992781640436212,0.0157278125501524,0.0032184807994161,0.5151663473823089,0.0244267453426951,0.017908130901113,0.6380843019410203,0.0131815177007742,0.5625781347760016,0.0041664440537955,0.0378863579690219,0.9837333668615484,0.0107166216066035,0.0051041555760916,0.5285238583555095,0.017174076090633,0.9880292315176952,0.901550757529516,0.9751633045733108,0.6372546896106374,0.0102736567628406,0.0029646478429394,0.4585948681617547,0.9930660941272488,0.0125281318690617,0.0036391446262805,0.983729739916138,0.003,independent,MultinomialNB(),0.0,1293,True,1.0,model_wide,pl_core_news_sm,0.625,10000,False,1,3
po,NaiveBayes,No Upsampling,NaiveBayes,title_and_first_sentence_each_paragraph,16fb48a004504e2c8b14095974c5c206,flawless-finch-206,899810982169664785,0.0064099378236682,0.959985157699406,0.0421132550646272,0.0147849728003937,0.5755987409057729,0.0106053952221677,0.0151716647591934,0.6561419424322651,0.028003426031209,0.6363659966436207,0.0133712838763132,0.0619657217385618,0.9113210198963052,0.0354688518743246,0.0099536365938063,0.6047641393179318,0.0463920398232987,0.928034020802309,0.5183204504299542,0.8676288830198381,0.691574814551295,0.0234765128530342,0.0209648579654578,0.5294805147908762,0.9711210101192442,0.0269266212972181,0.0161309227953035,0.905521444003464,0.016039901246381,independent,MultinomialNB(),0.0,573,True,1.0,model_wide,pl_core_news_sm,0.7669209540897995,576,False,1,3
po,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,raw_text,7914b9d9dcdb4fe98bd089f1f558862a,aged-eel-439,832724064051777014,0.0016611949908591,0.98962367781562,0.0465921015271039,0.0025721613324635,0.5839067154904051,0.0285094964964762,0.0161663601815805,0.6483802625037769,0.012998572503878,0.6450581381844084,0.0025111106520037,0.0155622337211349,0.983591040519746,0.0447639941421384,0.0025977994925202,0.6087599978138191,0.0491896868334018,0.9867440226660112,0.8814888493060989,0.9758038541836848,0.702106699708824,0.0219799396796711,0.0015102225480933,0.5448787891633803,0.9923940570768196,0.0248514639017504,0.0015193147318025,0.984482127638124,0.017,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,4081,True,0.99,model_wide,pl_core_news_sm,0.82,10000,False,1,3
po,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,title,699d7e125edf4691a4295078f5aa1956,masked-wolf-906,463397876180030224,0.0140398233263725,0.9811926080724728,0.0,0.0193183924818437,0.4525104673103106,0.0069853898180856,0.013862859215028,0.6271583161226624,0.0,0.4988052856263352,0.0169975884025296,0.1262567997182653,0.94848126316256,0.0181921110355359,0.0129277878595459,0.4820970904453763,0.0226059444579078,0.964165191614136,0.7590383786593272,0.921402200330931,0.5979195984926129,0.0158770827199699,0.0287323928679408,0.4030368845767537,0.9821843076556956,0.0181311053351717,0.0229953207979596,0.9507722465692272,0.003,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,361,True,1.0,model_wide,pl_core_news_sm,0.625,10000,False,1,3
po,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,title_and_10_sentences,63ebe25d1bea45f6a93c67e36e8f46eb,gregarious-roo-755,826959072001505237,0.0188494351661791,0.9651925191331696,0.0364887720207893,0.0060305533045125,0.5529790723876583,0.0093561955318946,0.012921242143666,0.6200727364685648,0.0152748590988764,0.6172066833851391,0.0090861853162863,0.0450197066536383,0.946472283995576,0.0272247322995047,0.015215269168414,0.5975659697859274,0.0344120216328282,0.9547254574041864,0.6678125329471237,0.9286049703472324,0.6585936230088288,0.0116108922559132,0.0103521853257061,0.5175845650163718,0.9692905339957604,0.011436813782044,0.007521532468227,0.9472274646992292,0.025,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,919,True,1.0,model_wide,pl_core_news_sm,0.55,10000,False,1,3
po,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,title_and_5_sentences,33a078213e7843a3bd5117b16ff83a48,selective-midge-444,729492779653948972,0.0175938331876555,0.9881472478359276,0.0259842228065627,0.0023335539282544,0.507851107564037,0.0572498814774268,0.0306371829828267,0.5846176928353135,0.00784337399917,0.5720493082588063,0.0067840472273599,0.0495606665953681,0.9853220240589484,0.0052332512489868,0.0126393166835921,0.5537447504530802,0.0113556154492959,0.9891263675472493,0.9070622911036756,0.9863773699699072,0.6166780208748024,0.0171730266480775,0.0057248415678698,0.4720484279099879,0.9852741355138224,0.0096425216390366,0.0086703654927205,0.9906528985008576,0.01,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,1860,True,1.0,model_wide,pl_core_news_sm,0.675,10000,False,1,3
po,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,title_and_first_paragraph,882790affa5f4b288ceba944b71e2c16,sedate-shrew-483,757772842937595192,0.004970041154986,0.992781640436212,0.0208560176783575,0.0027034602666224,0.5110389551249819,0.0372529010875695,0.0255618799208845,0.6335165378337826,0.008064644233904,0.5597886053291538,0.0038407191278684,0.0332311050627073,0.9831982005861626,0.0111173485323583,0.0051041555760916,0.526628041588176,0.0165016546378294,0.9878022978622644,0.901650176920274,0.9742280704906592,0.6340420537281936,0.0113987164616328,0.0012859889159368,0.4556655533201989,0.9930660941272488,0.0131110578989613,0.0027463735846379,0.9833292314211962,0.003,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,1293,True,1.0,model_wide,pl_core_news_sm,0.625,10000,False,1,3
po,NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,title_and_first_sentence_each_paragraph,754d49ddc507422c90987abb2b09416d,big-hound-731,899810982169664785,0.0061596596648504,0.960501153571439,0.0421132550646272,0.0133825624971309,0.5774101487229802,0.0106053952221677,0.0151716647591934,0.6561419424322651,0.028003426031209,0.6365912758037674,0.0123068275928545,0.0584039498099376,0.9135785272824876,0.0367614068327667,0.0094753383973558,0.6042514015441512,0.04586728892216,0.929620384247937,0.5234703748712172,0.8711236406474768,0.691574814551295,0.0240779137186259,0.0189370481831039,0.5314545300675272,0.971430224714173,0.0269068187028811,0.0147658474775078,0.9077825489711394,0.016039901246381,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,573,True,1.0,model_wide,pl_core_news_sm,0.7669209540897995,576,False,1,3
po,NaiveBayes,Random Oversampling,NaiveBayes_ROS,raw_text,98798036015547a49de021160b522beb,fun-frog-957,832724064051777014,0.0013145270257542,0.9911700703903836,0.0418651161068108,0.002274076302505,0.5703341444085374,0.0202871512653872,0.0021930814059769,0.6159509006101292,0.0204712102181619,0.6394574599546571,0.0015707188185101,0.0173431976126698,0.9874388498676532,0.036848704076316,0.0019439530930229,0.6081230888859647,0.0479154274447724,0.9897868495969844,0.8997575091697048,0.9823619693796738,0.6936645535335789,0.0295946645621607,0.0061472316376331,0.5469746314214367,0.9933555873925574,0.0270511388110476,0.0035294559100977,0.988879518165966,0.017,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,4081,True,0.99,model_wide,pl_core_news_sm,0.82,10000,False,1,3
po,NaiveBayes,Random Oversampling,NaiveBayes_ROS,title,7c413a0abb924c79a966337ce644f1f0,popular-midge-895,463397876180030224,0.0085950071536994,0.9843521657344004,0.0,0.0197607034571742,0.4530513775741404,0.0092765787900202,0.0163383127200945,0.628745617709964,0.0,0.4985752336048386,0.0155845493857294,0.1261249369281303,0.9514948612606574,0.018507465157536,0.0092907311386955,0.4815145755060673,0.0230709009291386,0.9662174341142428,0.764147610512745,0.9233557432438564,0.5978748471820388,0.0164967238938762,0.0295345251177778,0.4031731433368803,0.9866295824252754,0.0187574093149546,0.0211058633172764,0.9519077253226368,0.003,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,361,True,1.0,model_wide,pl_core_news_sm,0.625,10000,False,1,3
po,NaiveBayes,Random Oversampling,NaiveBayes_ROS,title_and_10_sentences,d0688eab8ced483bb003ba696b7d81ae,thoughtful-snake-787,826959072001505237,0.0093788055041475,0.968257500671171,0.0418651161068108,0.0058844767998582,0.5594349444983894,0.0195248836032803,0.0152458035918572,0.6311572251846325,0.0204712102181619,0.6199671766762647,0.0079920102424299,0.0468119697040406,0.9466388901031204,0.0280991117036532,0.0105457220749189,0.6032931928028181,0.0332808524396342,0.9547110511509316,0.6547298659549163,0.9230890830696862,0.66073809613122,0.0092841836495966,0.0051368509631003,0.523700050143293,0.9754815031873156,0.0105556664517927,0.0070292333805815,0.9445419244680778,0.025,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,919,True,1.0,model_wide,pl_core_news_sm,0.55,10000,False,1,3
po,NaiveBayes,Random Oversampling,NaiveBayes_ROS,title_and_5_sentences,a9027f1dc4b84a2da21df3632098fe83,sassy-asp-538,729492779653948972,0.002039900521291,0.9974094235682132,0.0261373035566583,0.0022852580660241,0.5110248923967401,0.0484021762814021,0.0317770443175147,0.6019677032774292,0.0193329108817142,0.5698594855919156,0.0012782142127144,0.0145437709921452,0.9915028548226342,0.0107494084720506,0.0026269559672437,0.5524610975162473,0.0140131677974327,0.9936537293079004,0.940730783387806,0.9854333318754877,0.62084602362724,0.005306953164447,0.0058932712112034,0.4726812146416798,0.9981133933986958,0.0087277344630272,0.0029586320069681,0.9902002039339692,0.01,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,1860,True,1.0,model_wide,pl_core_news_sm,0.675,10000,False,1,3
po,NaiveBayes,Random Oversampling,NaiveBayes_ROS,title_and_first_paragraph,731df261bef14ee1a7fa93c3c675bfe3,placid-rook-777,757772842937595192,0.0041696038875217,0.9891272810454946,0.0208560176783575,0.0013055706728883,0.5141658764543316,0.0309331787913933,0.0225681731145436,0.6153010016519597,0.008064644233904,0.5631830491702084,0.0012042463533185,0.014524329481357,0.9813472690081778,0.0173656046328532,0.0037400566633777,0.5366214593153168,0.0282223507408317,0.9846166834818896,0.8812493179367378,0.9734378267011282,0.6236510777220756,0.0153658348765041,0.001459947051811,0.4655889665143697,0.9899957820990912,0.0189066844529115,0.0014913092366432,0.9806055949421532,0.003,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,1293,True,1.0,model_wide,pl_core_news_sm,0.625,10000,False,1,3
po,NaiveBayes,Random Oversampling,NaiveBayes_ROS,title_and_first_sentence_each_paragraph,b7bd6f20fd5d42b0a3d986cd8545179a,incongruous-foal-337,899810982169664785,0.0067141577340161,0.9615323477948372,0.0422663358147229,0.022491028524572,0.5744859368690306,0.0166504696983505,0.0078845408107172,0.6459335226843717,0.0330378072553564,0.6351027151347635,0.0175173841847603,0.0886720513102158,0.9193236677927052,0.0343810949507031,0.0097559759921089,0.6062214944463556,0.0472661848627254,0.9331575402022958,0.5392318164246382,0.8802180323015159,0.6862491464176567,0.0241489216439725,0.0338255976265655,0.5335212659344218,0.9722931491651372,0.0274971814906091,0.0237208185927364,0.9130219483654936,0.016039901246381,independent,"Pipeline(steps=[('up', RandomOverSampler()), ('model', ComplementNB())])",0.0,573,True,1.0,model_wide,pl_core_news_sm,0.7669209540897995,576,False,1,3
po,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,raw_text,a98e5b0bebfe48e5a4a8d06eff38a151,crawling-croc-326,832724064051777014,0.0126376507609686,0.9677913000745746,0.0729195214992037,0.0633634631626398,0.5847253276163481,0.0655651387367389,0.0311146824962644,0.7118001861998953,0.0288086461353756,0.645155654786261,0.0450951609773849,0.2357282693289625,0.9039502353939084,0.0242262750872959,0.0170835261638747,0.5949541761151597,0.0344854385595136,0.926765150108234,0.5694664091935654,0.8580203518419065,0.7420125263334943,0.0250092700854859,0.0908800139779477,0.5222599876387771,0.9758370734777844,0.0234418986205293,0.0608646209229483,0.9006318264989902,0.017,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",0.0,4081,True,0.99,model_wide,pl_core_news_sm,0.82,10000,False,1,3
po,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,title,e90e485cd4274980a953d8491e97cc0d,charming-perch-983,463397876180030224,0.0048342084142904,0.9704158309802884,0.0101033295063145,0.0032046468465702,0.4601681748303285,0.0215398528993119,0.0157633508082363,0.5520260243717071,0.0071465924838805,0.5119244267305063,0.0043213682797154,0.0347068164679517,0.8986928992537951,0.0306871930063853,0.0044755300217735,0.4948220688257783,0.0291705939928891,0.926311280021229,0.5261676460632696,0.8437414314863031,0.5656999657558696,0.0272444551686532,0.0082404113895723,0.4198744409013353,0.977073601487711,0.0223785135101575,0.0072684820218934,0.8954338584748202,0.003,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",0.0,361,True,1.0,model_wide,pl_core_news_sm,0.625,10000,False,1,3
po,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,title_and_10_sentences,c7b8c2fd0b3d4e049401354894fd5896,valuable-sponge-589,826959072001505237,0.0166322814245947,0.966235905469525,0.0364887720207893,0.0058381749217688,0.5564299023318886,0.0104191327135687,0.0116762019216039,0.6261366609535419,0.0152748590988764,0.6189472454829559,0.0084073247916517,0.0436273662962932,0.9449761110228676,0.025256404365601,0.0133004474681972,0.6012417313613596,0.0321885037053302,0.9541727254887172,0.6599792097869374,0.9240910980154255,0.6596037240189299,0.0105298942551205,0.007778635410268,0.5204696885102994,0.9710703957380282,0.0118253503984358,0.007939648275139,0.9452955848334832,0.025,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",0.0,919,True,1.0,model_wide,pl_core_news_sm,0.55,10000,False,1,3
po,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,title_and_5_sentences,abaac8f4687343f5920a1da97a5d5722,mercurial-mare-654,729492779653948972,0.0176817159195038,0.9813357233452864,0.0263854425144747,0.0208364939763519,0.5099863459907547,0.0653117836814641,0.0378591728919736,0.5663185994892276,0.0199956825865934,0.5740755272694974,0.0118560940470207,0.0680109645648362,0.9721761384321312,0.0375973303382689,0.0115333560796698,0.5663431756934242,0.0343515091128003,0.9783289199405768,0.8386635999252737,0.9675127346480747,0.6045054022233275,0.0261795575558016,0.0321710249096549,0.4878633862442296,0.9796312213378068,0.0179829461956255,0.0164224134303496,0.9769552697983068,0.01,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",0.0,1860,True,1.0,model_wide,pl_core_news_sm,0.675,10000,False,1,3
po,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,title_and_first_paragraph,d750413a8c734f6ca4909c3b563c34ae,stylish-ant-19,757772842937595192,0.0079984663708906,0.9860768841824537,0.0309593471846721,0.0250827447817598,0.5139643378334967,0.0582342091592751,0.0395885624894727,0.6120260932548708,0.0009919353052555,0.5601770387094888,0.0191396012247064,0.1242114472682155,0.957785212263091,0.0058673735511866,0.0103430669093015,0.5328281483471652,0.0150807183601569,0.9701027265233834,0.7841096369296333,0.9331193122785554,0.6202594365973354,0.0121722990795393,0.0380762427853541,0.4674056223526152,0.988783500997967,0.0162643352713463,0.025492173689596,0.957586634770175,0.003,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",0.0,1293,True,1.0,model_wide,pl_core_news_sm,0.625,10000,False,1,3
po,NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,title_and_first_sentence_each_paragraph,f6060e34a8b8430da0b28344a408f79b,unique-perch-415,899810982169664785,0.0050330124915994,0.9599973498123632,0.0371381306865177,0.0130701964510756,0.5799320045794133,0.0133798537435575,0.0163849371968124,0.6595445461638162,0.0332298327260595,0.6387538362096791,0.0109154661411498,0.052908736123456,0.914264658414694,0.0378748464516348,0.0078298851483449,0.6059073562009797,0.0462029518142775,0.9301839840285404,0.5261357393750729,0.872394117300217,0.6947360439034759,0.02404348313897,0.0178265494332949,0.5337961598063423,0.9710963319229244,0.0263357105382828,0.0133375599998097,0.9091392188058774,0.016039901246381,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",0.0,573,True,1.0,model_wide,pl_core_news_sm,0.7669209540897995,576,False,1,3
po,NaiveBayes,SMOTE,NaiveBayes_SMOTE,raw_text,b91b724d7b614d7e954546aacb8d457d,valuable-stork-105,832724064051777014,0.0064217493780448,0.984334959194496,0.0575929286569633,0.0497346136188199,0.5772211140472038,0.0555678595941841,0.0268761045247602,0.6569710725513539,0.0284935829657083,0.6395650755986678,0.0327369415368926,0.1806809852827896,0.9559658974920412,0.0238694970233917,0.0091175224121678,0.5966860993080785,0.0365411418341838,0.9661858308851208,0.7706713722095521,0.9323027515068408,0.7107948470045664,0.0292760988035017,0.0711285508470302,0.5305166410471885,0.9887230471873526,0.0257450301158621,0.0446531637288154,0.9532249445191788,0.017,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",0.0,4081,True,0.99,model_wide,pl_core_news_sm,0.82,10000,False,1,3
po,NaiveBayes,SMOTE,NaiveBayes_SMOTE,title,0b10394bc4934a60a38f140206a7e6f5,bold-wasp-678,463397876180030224,0.0065662381168448,0.9848787586780549,0.0053763440860215,0.0339087013940893,0.4576760813197343,0.0657256186571693,0.0449518160042892,0.5670803324544532,0.0076032987224359,0.5069973343869453,0.0239366644699878,0.1699630452732696,0.9482230624871008,0.0416943036112342,0.0087596547446901,0.4976113495965547,0.0467462317193229,0.963656391455984,0.7594494662797171,0.9181383097544934,0.5665425367358043,0.0360193921009806,0.0531080539507813,0.4216497293466077,0.98873223083554,0.0365794099592053,0.0344241892132125,0.9483502603899068,0.003,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",0.0,361,True,1.0,model_wide,pl_core_news_sm,0.625,10000,False,1,3
po,NaiveBayes,SMOTE,NaiveBayes_SMOTE,title_and_10_sentences,8395db3a31cc49d1ab5e22b6638119a2,burly-goat-950,826959072001505237,0.0068723937067576,0.972932457213665,0.0418651161068108,0.0073709032477868,0.5523504820630311,0.0190949464557172,0.0106308921470914,0.6230960932983125,0.0204712102181619,0.6135647043205011,0.007945946294266,0.0400883768699047,0.9490906286621732,0.0283473788523105,0.0086834824741582,0.5963412997259173,0.0350791391901469,0.9576688891682582,0.6728630379976287,0.9238626327831132,0.6544156374268582,0.0117604981291745,0.0074658304044399,0.5169085778507739,0.979664105321894,0.0126207322735769,0.0072981447654377,0.9456747079477102,0.025,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",0.0,919,True,1.0,model_wide,pl_core_news_sm,0.55,10000,False,1,3
po,NaiveBayes,SMOTE,NaiveBayes_SMOTE,title_and_5_sentences,8d4a94961151463886c635db4e6e2958,kindly-zebra-361,729492779653948972,0.0090780193693746,0.9907118450004648,0.0210090984284532,0.0034780871593043,0.5106625826459273,0.0528051237640985,0.0255059633373166,0.6048969044679086,0.0148681049916435,0.5747633542999454,0.0036624340405061,0.0312816368998023,0.9869922197461586,0.0085738138850059,0.0078685981356827,0.5546622594948961,0.0138697038687813,0.989492163098876,0.9046137995964036,0.9838958297376093,0.6291505882609184,0.01216787710978,0.0073975909764672,0.4699283754162427,0.9908443931495636,0.0063085904364298,0.0040474060166613,0.9887349313703648,0.01,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",0.0,1860,True,1.0,model_wide,pl_core_news_sm,0.675,10000,False,1,3
po,NaiveBayes,SMOTE,NaiveBayes_SMOTE,title_and_first_paragraph,f454758c02fd4b28bdbd0c3e331de9ea,bright-trout-185,757772842937595192,0.0051575436702501,0.9912336528201128,0.0207029369282619,0.0171867714794631,0.5161102440086065,0.0430398478680184,0.0236667407330215,0.6183381319765626,0.0146721389801179,0.5654517215584088,0.0121892739189912,0.0880744954063719,0.9743339963136204,0.0082282879510768,0.0064841955763144,0.5360568705450738,0.0141390688145451,0.9814168263112344,0.854306663041327,0.9585782071605622,0.6277909672131611,0.0090085556489811,0.0262350921434874,0.4671461087289827,0.9927280433978084,0.0113213711880392,0.0158564634971841,0.9731362777319936,0.003,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",0.0,1293,True,1.0,model_wide,pl_core_news_sm,0.625,10000,False,1,3
