language,model_type,model_subtype,unit_of_analysis,run_uuid,runName,model_name,exp_id,train_recall_macro_std,train_recall_micro_mean,test_accuracy_mean,train_precision_micro_std,test_f1_macro_mean,test_recall_macro_std,test_recall_micro_std,test_recall_macro_mean,test_accuracy_std,test_f1_micro_mean,train_f1_micro_std,train_accuracy_std,train_f1_macro_mean,test_precision_macro_std,train_recall_micro_std,test_precision_micro_mean,test_precision_micro_std,train_f1_micro_mean,train_accuracy_mean,train_precision_macro_mean,test_recall_micro_mean,test_f1_macro_std,train_precision_macro_std,test_precision_macro_mean,train_recall_macro_mean,test_f1_micro_std,train_f1_macro_std,train_precision_micro_mean,min_df,multilabel_type,base_estimator_name,min_var,n_features,tfidf,corr_threshold,analysis_level,spacy_model_used,max_df,vectorizer_max_features,is_count_vectorizer,n_gram_range_start,n_gram_range_end
en,KNN,Random Oversampling,title_and_10_sentences,25fd268b3fcd45168bb3a827eebd187f,industrious-frog-337,kNN_ROS,621727291455749201,0.0312357375272874,0.7330403868933274,0.0039103710838952,0.0221224184894763,0.3253260524778099,0.0512173090499976,0.0664400444037071,0.3895142627326887,0.0027653709087112,0.4253228080829994,0.0343114418318575,0.025866906134673,0.7462358324115553,0.0173778764916555,0.0435679316979366,0.5192640128934967,0.0126935958436206,0.7128590779877692,0.0974022352408711,0.7830576243796453,0.4662818187603411,0.0345906174377151,0.0123082560783027,0.39464119225106,0.8138772365859742,0.0375827554249487,0.0324354812255235,0.8102720372407904,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",0.0,6741,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,Random Oversampling,title_and_5_sentences,e96718cc9cc746c3b055365ad110ced6,whimsical-loon-434,kNN_ROS,812901917925230317,0.0678208517166268,0.724104157286055,0.0,0.0246038417040961,0.3549262531685929,0.0226278046835411,0.0887693482796129,0.5116044130068409,0.0,0.4075958827351753,0.1167535308757026,0.0313159004669901,0.6779044137727553,0.0305542787961374,0.1269574309326645,0.5317420070299326,0.0586236254041017,0.6625604976468668,0.0263843871653718,0.707825668534113,0.4939435262459317,0.0344788064743901,0.0591234037584856,0.4038415719272004,0.8327939458498307,0.0688652511848202,0.1109829314145732,0.7882186945483357,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",0.0,5551,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,Random Oversampling,title_and_first_paragraph,8f12b59640a84cc48a37e8338a4e0136,abundant-croc-615,kNN_ROS,621509032832549431,0.0483114651313229,0.8228895148783845,0.001937984496124,0.0259862524492709,0.3723893961442586,0.0274824088166119,0.0736026804757778,0.5423558039037094,0.0027407239580873,0.4719059839106327,0.0717112195601235,0.0035640549684804,0.6869640260167004,0.0035268654567743,0.0817256096325299,0.4811799857429997,0.0128403156365567,0.6800810507943861,0.0155495060344842,0.6833155584089177,0.6340519145802651,0.0322867993921948,0.019517875376692,0.3901309007101178,0.866381746502365,0.0589045493253588,0.0565574915119281,0.7057121257953215,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,Random Oversampling,title_and_first_sentence_each_paragraph,05bc0c9f46864671b1841066e4e3e3ba,fearless-fly-978,kNN_ROS,127435620858494450,0.0489287989189675,0.7389939687698818,0.0096907179047044,0.1118951620918101,0.3495148244291736,0.1371303087551006,0.136372117993824,0.4803554936216384,0.0054097590403334,0.4017276991549008,0.0155121520103541,0.0415428477013029,0.7026063990371615,0.022523743683494,0.0842899741177482,0.5445792888614983,0.0236465337158283,0.691167409629239,0.049754030052251,0.7363772749211502,0.4654555991927125,0.0495194772744427,0.1413172578156774,0.4237801144300043,0.8361549574276542,0.0738316436965799,0.072821670752011,0.8163547751793253,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,SMOTE,raw_text,4146b4c0114346e88f5e743f1c3cdd50,placid-duck-875,kNN_SMOTE,286667354915314343,0.0192525184256011,0.6470861322800808,0.0,0.0066580278191184,0.3006465416427097,0.0102596412083451,0.025125772610517,0.7975918618747121,0.0,0.3277105811196079,0.0454161042842262,0.0027608026186658,0.3166392374955794,0.0219684302156822,0.0353749779040141,0.5006406334204069,0.0515307527487906,0.3508290633513709,0.0039043519518901,0.3746955991033464,0.6273734067892144,0.0217666619900693,0.0037814656026244,0.3401440211806466,0.8191902236378076,0.0383567748400468,0.0251457790993152,0.5683316428074447,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,9068,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,SMOTE,title,b775bd2065cd4a03badc0d0cd5689621,capricious-wren-240,kNN_SMOTE,765519911872396495,0.0352103254040148,0.7939392175623512,0.0,0.0726538886405805,0.3507036383838269,0.0334750734800846,0.0568111814025205,0.7733196993563713,0.0,0.4093525715201641,0.0345928617020941,0.0,0.4591180417486938,0.0335984894546418,0.0631285927511463,0.356568318055586,0.0561192062034817,0.4725704801212549,0.0,0.3938499998093343,0.7452720049455445,0.0186286266086611,0.0406568154450155,0.2897456590146255,0.8882772807268001,0.0349712169587841,0.0193964837967201,0.4444777900773957,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,1272,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,SMOTE,title_and_10_sentences,553eb1b5ed924820b555b518b541788c,industrious-gull-250,kNN_SMOTE,621727291455749201,0.0101012549328992,0.6189710702353791,0.0,0.0051882175581158,0.2821583374490142,0.0019914424927675,0.0077797859229733,0.7889363919754714,0.0,0.2958158216180982,0.0308326962343874,0.0013824179495338,0.294810106586822,0.0264135653617433,0.0191550125340569,0.5053294916657504,0.0498495556786753,0.3155732341940544,0.0009775171065493,0.3802939549272063,0.6036281568755796,0.0099899176485844,0.0027248117617186,0.3399479032342463,0.8035153602667696,0.0174566509004454,0.0163252451983435,0.5807447996092419,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,6741,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,SMOTE,title_and_5_sentences,79a866b4dc8046baaadadd58b96b34df,victorious-sloth-625,kNN_SMOTE,812901917925230317,0.0075398144812862,0.6366947724549212,0.0,0.0766056923886294,0.2826334049790339,0.008145568184859,0.0099881433943392,0.7956175686814936,0.0,0.2984635156987833,0.0205757711040438,0.0,0.3046932139736844,0.0370468145141607,0.0131630173780738,0.4204684197170084,0.0790846633793002,0.336988917653342,0.0,0.3534257841304393,0.6095795605374642,0.006005705467726,0.0359913557158604,0.2987600297090985,0.8137454923524056,0.0125819952364374,0.011566140011939,0.5273611530941286,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,5551,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,SMOTE,title_and_first_paragraph,1093a3e546554546bd2381b91bc7ecf1,exultant-rook-150,kNN_SMOTE,621509032832549431,0.0295207324287758,0.7265724620687323,0.0,0.0680783470432204,0.308097672071995,0.0208344770441954,0.041420208915676,0.8303689487788469,0.0,0.3449508800646706,0.0551716077857072,0.0,0.347441567743753,0.0551516091733716,0.0535403245594425,0.3335548658325856,0.1124274675070121,0.4144020673994297,0.0,0.3533891364355332,0.6711597710867471,0.0208958652001111,0.0373971368484331,0.2506218893220333,0.8634652147821283,0.0395128529265233,0.0305538995611378,0.535988982488611,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,SMOTE,title_and_first_sentence_each_paragraph,f655327147f6485c8d3509a16b700f4f,adaptable-conch-715,kNN_SMOTE,127435620858494450,0.025366574291389,0.6544279498982116,0.0019723865877712,0.017659869210003,0.2943595812915092,0.0366514107026272,0.0521364854547285,0.8001228433866765,0.0027893758626688,0.3138688430601968,0.0264251854155986,0.0013783757917866,0.3288867372979282,0.0311969779442758,0.0457688665087958,0.4477945214162788,0.0688999401522364,0.3462727687501561,0.0009746588693957,0.3938554211184668,0.6334608583792433,0.0206753774634463,0.0210281738075874,0.3159786483688129,0.8236197651873239,0.0397085106080382,0.002659734055959,0.5816755624830293,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,SVMSMOTE,title_and_first_paragraph,cf19ee5c11fc41d6b3c5a0e57604fa5c,rare-steed-942,kNN_SVMSMOTE,621509032832549431,0.0320612087246685,0.7492436309738464,0.0,0.0384789358383485,0.3269726165015435,0.0143779981425616,0.0302713557395081,0.8457321522306055,0.0,0.3763161061035058,0.0487774052578161,0.0,0.3654637320029555,0.0418268489117452,0.0585647018423875,0.3587859937327392,0.0887753126429817,0.4380302836145899,0.0,0.363966060244897,0.7053432789687086,0.0175435157752296,0.0177225230208447,0.266347660147142,0.8758565467309554,0.0338340105613378,0.0262109643489556,0.5457155819050068,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', SVMSMOTE()), ('model', KNeighborsClassifier())])",0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,SVMSMOTE,title_and_first_sentence_each_paragraph,fcdaaf94876946b7a21cc48dffb2fcd5,adorable-skink-32,kNN_SVMSMOTE,127435620858494450,0.0243800752918568,0.6902730219333928,0.0019723865877712,0.0180322126233795,0.3092098988805651,0.0397634676857017,0.0461188067084865,0.7981158001907801,0.0027893758626688,0.3432607897525145,0.0395929318175594,0.0013804013093329,0.355835386990161,0.0360895710609311,0.0466674023731679,0.4201445711640031,0.07779227730329,0.3927227656906361,0.001952175975945,0.3978437911109073,0.6492307132856961,0.0160416719090934,0.023118254048275,0.300575423128067,0.8352723578311861,0.0291647111240446,0.0221869548620085,0.5816964607136933,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', SVMSMOTE()), ('model', KNeighborsClassifier())])",0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,BorderlineSMOTE,raw_text,700edf422aac41fb8fb685379d121f96,delightful-snail-799,LinearSVM_BorderlineSMOTE,179026768549585967,0.0,1.0,0.0971792140838849,0.0,0.52674887991797,0.0271833793297309,0.0176340267822063,0.5012692575445676,0.0101421952476068,0.6559565245526159,0.0,0.0,1.0,0.0167200591871292,0.0,0.6786189433888369,0.008631216010834,1.0,1.0,1.0,0.6440917562137494,0.024880184629038,0.0,0.5716974506992608,1.0,0.012311232837758,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,9068,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,BorderlineSMOTE,title,7829e0dbba5f4f469d727a9c4287f088,abrasive-rook-14,LinearSVM_BorderlineSMOTE,193817151753585093,0.0009322889786047,0.9928475169437736,0.0155614779297656,0.0060975365493703,0.4402428727378523,0.0292413183313655,0.0218578712425842,0.4800933387296269,0.0098663759147799,0.5658995441194214,0.0041671206921437,0.0048982899677036,0.9773067155130922,0.012000598787984,0.0021085781821223,0.5594890667972762,0.004100747176863,0.9872953476617842,0.9756925570758892,0.9651570257780608,0.5853690521645848,0.018907844654071,0.0102044287953198,0.423488011361772,0.9924813526805506,0.0119734013670269,0.0060917561523224,0.9826671127854032,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,1272,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,BorderlineSMOTE,title_and_10_sentences,53114fb7757d48e1888271b2b131a4ed,burly-colt-155,LinearSVM_BorderlineSMOTE,332570444937931139,0.0,1.0,0.0875460981399538,0.0,0.474922147871218,0.0094663199897557,0.0090885323293363,0.4355605267934224,0.0046078605553484,0.6246464575894418,0.0,0.0,1.0,0.0066937778457978,0.0,0.6731000892315299,0.0151833557362676,1.0,1.0,1.0,0.6036214522082219,0.0089785281189966,0.0,0.57534590980964,1.0,0.0123931198579802,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,6741,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,BorderlineSMOTE,title_and_5_sentences,7485d1da3c3546f385127a0bd8e64d1e,resilient-smelt-846,LinearSVM_BorderlineSMOTE,608033561408883462,0.0,1.0,0.0895632936178088,0.0,0.4508942240214226,0.0083542360959457,0.0090556855309351,0.4086969438229043,0.0148523143615214,0.6116454360115429,0.0,0.0,1.0,0.0352450446196148,0.0,0.6755795226061196,0.023421594754403,1.0,1.0,1.0,0.5818963981163293,0.0092688243887496,0.0,0.5644779059449717,1.0,0.0135604534622009,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,5551,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,BorderlineSMOTE,title_and_first_paragraph,28dad191deb54e29bb12c5e6f4594dd7,big-fly-824,LinearSVM_BorderlineSMOTE,550181237760972867,0.0,1.0,0.068187862199671,0.0,0.4623221900700998,0.0223382245333081,0.0180167618106907,0.422496544724685,0.0105965121667179,0.6073700354184074,0.0,0.0,1.0,0.0080468997150402,0.0,0.6519041735469179,0.0113983999574232,1.0,1.0,1.0,0.5848388152511864,0.0196357014432661,0.0,0.5467423465692689,1.0,0.0148138586269575,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,BorderlineSMOTE,title_and_first_sentence_each_paragraph,331f83278a3a4e87b0f0928e8f02499b,smiling-calf-777,LinearSVM_SVMSMOTE,549871365723399205,0.0,1.0,0.0857105244946869,0.0,0.5089747059386655,0.0140636664396171,0.0105814594798521,0.4793749194801948,0.0108276080963555,0.6433869653436356,0.0,0.0,1.0,0.0193422249995958,0.0,0.6714019356044835,0.0242303886780095,1.0,1.0,1.0,0.6332406043746249,0.0157297073415673,0.0,0.5825834547298688,1.0,0.0143041697760606,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', SVMSMOTE()), ('model', LinearSVC(max_iter=50000))])",0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,No Upsampling,raw_text,c1571424a4d84590b59866359608f1e4,fearless-shoat-75,LinearSVM,179026768549585967,0.0,1.0,0.0971792140838849,0.0,0.52674887991797,0.0271833793297309,0.0176340267822063,0.5012692575445676,0.0101421952476068,0.6559565245526159,0.0,0.0,1.0,0.0167200591871292,0.0,0.6786189433888369,0.008631216010834,1.0,1.0,1.0,0.6440917562137494,0.024880184629038,0.0,0.5716974506992608,1.0,0.012311232837758,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LinearSVC(max_iter=50000))])",0.0,9068,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,No Upsampling,title,934467e323674f8d85e66c723b0f264c,calm-shark-885,LinearSVM,193817151753585093,0.0060178012749694,0.9886541750384938,0.042695647147755,0.0037068444416355,0.432556543103072,0.0094899909311865,0.0132117344391675,0.4137363256067241,0.0116061230317496,0.5638679007920202,0.0036032694843498,0.0059076225191901,0.985416581027556,0.0099673580165988,0.0033108433862175,0.5835689438404321,0.0009552203787609,0.9901127763124302,0.97472637350101,0.9903991411899798,0.5503572110402007,0.0073956101188893,0.0033125977814612,0.4608028488573293,0.9813571016247592,0.0062770310929961,0.0048141744952697,0.9919492036138764,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LinearSVC(max_iter=50000))])",0.0,1272,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,No Upsampling,title_and_10_sentences,0af3264e32e242ec9e45d6ba9da40b70,placid-bear-131,LinearSVM,332570444937931139,0.0,1.0,0.0875460981399538,0.0,0.474922147871218,0.0094663199897557,0.0090885323293363,0.4355605267934224,0.0046078605553484,0.6246464575894418,0.0,0.0,1.0,0.0066937778457978,0.0,0.6731000892315299,0.0151833557362676,1.0,1.0,1.0,0.6036214522082219,0.0089785281189966,0.0,0.57534590980964,1.0,0.0123931198579802,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LinearSVC(max_iter=50000))])",0.0,6741,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,No Upsampling,title_and_5_sentences,9333a09247e649f09c55938332cddffe,popular-hawk-975,LinearSVM,608033561408883462,0.0,1.0,0.0895632936178088,0.0,0.4508942240214226,0.0083542360959457,0.0090556855309351,0.4086969438229043,0.0148523143615214,0.6116454360115429,0.0,0.0,1.0,0.0352450446196148,0.0,0.6755795226061196,0.023421594754403,1.0,1.0,1.0,0.5818963981163293,0.0092688243887496,0.0,0.5644779059449717,1.0,0.0135604534622009,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LinearSVC(max_iter=50000))])",0.0,5551,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
